username,name,url_main,url_user,exists,http_status
76561197996851185,Steamid (by id),https://steamid.uk/,https://steamid.uk/profile/76561197996851185,Unknown,403
76561197996851185,steamdb.info,https://steamdb.info,https://steamdb.info/calculator/76561197996851185,Unknown,403
76561197996851185,Steamidfinder (by id),https://steamidfinder.com,https://steamidfinder.com/lookup/76561197996851185,Available,200
76561197996851185,Steam (by id),https://steamcommunity.com/,https://steamcommunity.com/profiles/76561197996851185,Claimed,200
